,CCC,CCD,CDC,CDD,DCC,DCD,DDC,DDD
0,0.123,0.121,0.13,0.103,0.132,0.141,0.12,0.13
0,0.123,0.121,0.13,0.103,0.132,0.141,0.12,0.13
0,0.123,0.121,0.13,0.103,0.132,0.141,0.12,0.13
0,0.123,0.121,0.129,0.103,0.132,0.141,0.12,0.131
0,0.123,0.121,0.129,0.103,0.133,0.141,0.119,0.131
0,0.123,0.121,0.13,0.103,0.133,0.14,0.119,0.131
0,0.123,0.121,0.13,0.103,0.133,0.14,0.119,0.131
0,0.123,0.121,0.129,0.103,0.133,0.14,0.119,0.132
0,0.123,0.121,0.129,0.103,0.133,0.141,0.118,0.132
0,0.123,0.121,0.13,0.103,0.133,0.14,0.118,0.132
0,0.123,0.121,0.13,0.103,0.133,0.14,0.118,0.132
0,0.123,0.121,0.13,0.103,0.133,0.14,0.118,0.132
0,0.123,0.121,0.13,0.103,0.133,0.14,0.118,0.132
0,0.123,0.121,0.13,0.103,0.133,0.14,0.118,0.132
0,0.123,0.121,0.13,0.103,0.133,0.14,0.118,0.132
0,0.123,0.121,0.13,0.103,0.133,0.14,0.118,0.132
0,0.123,0.121,0.13,0.103,0.134,0.14,0.118,0.131
0,0.123,0.12,0.13,0.103,0.134,0.14,0.118,0.132
0,0.123,0.12,0.13,0.103,0.134,0.14,0.118,0.132
0,0.123,0.12,0.13,0.103,0.134,0.14,0.118,0.132
0,0.123,0.12,0.131,0.103,0.134,0.14,0.117,0.132
0,0.123,0.119,0.131,0.103,0.134,0.14,0.118,0.132
0,0.123,0.119,0.132,0.103,0.134,0.14,0.118,0.131
0,0.123,0.119,0.132,0.103,0.134,0.14,0.118,0.131
0,0.122,0.119,0.132,0.103,0.134,0.14,0.119,0.131
0,0.123,0.119,0.132,0.103,0.134,0.139,0.119,0.131
0,0.123,0.119,0.132,0.103,0.134,0.139,0.119,0.131
0,0.122,0.119,0.132,0.103,0.135,0.139,0.119,0.131
0,0.122,0.119,0.132,0.103,0.135,0.139,0.119,0.131
0,0.123,0.119,0.131,0.103,0.135,0.139,0.119,0.131
0,0.123,0.119,0.131,0.103,0.136,0.139,0.118,0.131
0,0.123,0.119,0.131,0.102,0.137,0.139,0.118,0.131
0,0.123,0.119,0.131,0.102,0.137,0.139,0.118,0.131
0,0.123,0.119,0.131,0.102,0.137,0.138,0.118,0.132
0,0.123,0.119,0.131,0.102,0.138,0.138,0.117,0.132
0,0.123,0.119,0.131,0.102,0.138,0.138,0.117,0.132
0,0.123,0.119,0.131,0.102,0.138,0.138,0.117,0.132
0,0.123,0.119,0.132,0.102,0.138,0.138,0.116,0.132
0,0.123,0.119,0.132,0.102,0.138,0.138,0.116,0.132
0,0.123,0.119,0.132,0.102,0.138,0.138,0.116,0.132
0,0.123,0.12,0.132,0.102,0.138,0.138,0.115,0.132
0,0.123,0.12,0.132,0.102,0.138,0.138,0.116,0.131
0,0.123,0.12,0.132,0.102,0.138,0.138,0.116,0.131
0,0.123,0.12,0.132,0.102,0.138,0.138,0.116,0.131
0,0.123,0.12,0.132,0.102,0.138,0.138,0.116,0.131
0,0.123,0.12,0.132,0.102,0.138,0.138,0.116,0.131
0,0.123,0.12,0.132,0.103,0.138,0.137,0.116,0.131
0,0.123,0.12,0.132,0.103,0.138,0.137,0.116,0.131
0,0.123,0.12,0.132,0.104,0.137,0.137,0.116,0.131
