,CCC,CCD,CCR,CDC,CDD,CDR,CRC,CRD,CRR,DCC,DCD,DCR,DDC,DDD,DDR,DRC,DRD,DRR,RCC,RCD,RCR,RDC,RDD,RDR,RRC,RRD,RRR
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.128,0.014,0.005,0.484,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.128,0.014,0.005,0.484,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.128,0.014,0.005,0.484,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.128,0.014,0.005,0.484,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.128,0.014,0.005,0.484,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.128,0.014,0.005,0.484,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.128,0.014,0.005,0.484,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.128,0.014,0.005,0.484,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.128,0.014,0.005,0.484,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.128,0.014,0.005,0.484,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.128,0.014,0.005,0.485,0.011,0.0,0.28,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.128,0.014,0.005,0.485,0.011,0.0,0.28,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.128,0.014,0.005,0.484,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.485,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.485,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.485,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.485,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.485,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.485,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.485,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.485,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.485,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.126,0.014,0.005,0.486,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.126,0.014,0.005,0.486,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.126,0.014,0.005,0.485,0.011,0.0,0.282,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.126,0.014,0.005,0.486,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.126,0.014,0.005,0.486,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.126,0.014,0.005,0.486,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.126,0.014,0.005,0.486,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.487,0.01,0.0,0.28,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.485,0.01,0.0,0.282,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.126,0.014,0.005,0.486,0.01,0.0,0.282,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.126,0.014,0.005,0.485,0.01,0.0,0.283,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.126,0.014,0.005,0.486,0.01,0.0,0.283,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.126,0.014,0.005,0.485,0.01,0.0,0.284,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.126,0.014,0.005,0.485,0.01,0.0,0.284,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.126,0.014,0.005,0.485,0.01,0.0,0.284,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.484,0.01,0.0,0.284,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.484,0.01,0.0,0.284,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.485,0.01,0.0,0.283,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.485,0.01,0.0,0.283,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.485,0.01,0.0,0.283,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.485,0.01,0.0,0.283,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.282,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.282,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.127,0.014,0.005,0.486,0.01,0.0,0.282,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.126,0.014,0.005,0.486,0.01,0.0,0.283,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.125,0.014,0.005,0.487,0.01,0.0,0.283,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.125,0.014,0.005,0.487,0.01,0.0,0.283,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.125,0.014,0.005,0.487,0.01,0.0,0.284,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.025,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.125,0.014,0.005,0.487,0.01,0.0,0.284,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.025,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.125,0.014,0.005,0.487,0.01,0.0,0.284,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.025,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.125,0.013,0.005,0.487,0.01,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.025,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.125,0.013,0.005,0.487,0.01,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.025,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.125,0.013,0.005,0.487,0.01,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.025,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.125,0.013,0.005,0.487,0.01,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.025,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.125,0.013,0.005,0.487,0.01,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.124,0.013,0.005,0.487,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.124,0.013,0.005,0.487,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.124,0.013,0.005,0.487,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.124,0.013,0.005,0.487,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.125,0.013,0.005,0.486,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.125,0.013,0.005,0.487,0.01,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.124,0.013,0.005,0.487,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006,0.124,0.013,0.005,0.487,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.013,0.005,0.487,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.013,0.005,0.488,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.013,0.005,0.488,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.488,0.01,0.0,0.288,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.489,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.489,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.489,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.489,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.489,0.01,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.49,0.01,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.491,0.01,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.491,0.01,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.491,0.01,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.491,0.01,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.491,0.01,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.491,0.01,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.012,0.005,0.491,0.01,0.0,0.285,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.012,0.005,0.491,0.01,0.0,0.285,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.023,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.491,0.01,0.0,0.285,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.492,0.01,0.0,0.284,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.492,0.01,0.0,0.284,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.492,0.01,0.0,0.284,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.493,0.01,0.0,0.283,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.493,0.01,0.0,0.283,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.493,0.01,0.0,0.283,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.493,0.01,0.0,0.283,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.493,0.01,0.0,0.283,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.493,0.01,0.0,0.283,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.012,0.005,0.492,0.01,0.0,0.284,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.012,0.005,0.491,0.01,0.0,0.284,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.012,0.005,0.49,0.01,0.0,0.285,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.012,0.005,0.49,0.01,0.0,0.285,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.012,0.005,0.49,0.01,0.0,0.285,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.012,0.005,0.491,0.01,0.0,0.284,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.024,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.012,0.005,0.491,0.01,0.0,0.283,0.005,0.0,0.004,0.0,0.0,0.029,0.002,0.0,0.025,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.012,0.005,0.492,0.01,0.0,0.283,0.005,0.0,0.004,0.0,0.0,0.028,0.002,0.0,0.025,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.012,0.005,0.492,0.01,0.0,0.283,0.005,0.0,0.004,0.0,0.0,0.028,0.002,0.0,0.025,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.012,0.005,0.492,0.01,0.0,0.283,0.005,0.0,0.004,0.0,0.0,0.028,0.002,0.0,0.025,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.125,0.012,0.005,0.492,0.009,0.0,0.283,0.005,0.0,0.004,0.0,0.0,0.028,0.002,0.0,0.025,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.125,0.012,0.005,0.492,0.009,0.0,0.283,0.005,0.0,0.004,0.0,0.0,0.028,0.002,0.0,0.025,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.125,0.012,0.005,0.492,0.009,0.0,0.283,0.005,0.0,0.004,0.0,0.0,0.028,0.002,0.0,0.025,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.125,0.012,0.005,0.492,0.009,0.0,0.283,0.005,0.0,0.004,0.0,0.0,0.028,0.002,0.0,0.025,0.0
